Nguồn máy tính Cooler Master MWE 650 - 80 Plus Bronze - V3 230V (650W)
Nguồn máy tính Cooler Master MWE GOLD 850W V2 ATX3.1 - 80 Plus Gold - Full Modular
Nguồn máy tính MSI MAG A500N-H - Active PFC (500W)
Nguồn máy tính Cooler Master MWE 750 - 80 Plus Bronze - V3 230V (750W)
Nguồn máy tính ASUS ROG Thor 1000P2 - 80 Plus Platinum - Full Modular (1000W)
Nguồn máy tính ASUS ROG Thor 1600T GAMING- 80 Plus Titanium - Full Modular (1600W)
Nguồn máy tính Lian Li EDGE 1000W Black L-Shape - 80 Plus Platinum - Full Modular
Nguồn máy tính Lian Li EDGE 1000W White L-Shape - 80 Plus Platinum - Full Modular
Nguồn máy tính Thermaltake TOUGHPOWER GT 850W SNOW - 80 Plus Gold - Full Modular (850W)
Nguồn máy tính Lian Li EDGE 1300W White L-Shape - 80 Plus Platinum - Full Modular
Nguồn máy tính Thermaltake TOUGHPOWER GT 850W - 80 Plus Gold - Full Modular (850W)
Nguồn máy tính Lian Li EDGE 1300W Black L-Shape - 80 Plus Platinum - Full Modular
Nguồn máy tính GIGABYTE AORUS ELITE P1000W PCIe 5.0 - 80 Plus Platinum - Full Modular (1000W)
Nguồn máy tính GIGABYTE P650SS ICE - 80 Plus Silver ( 650W )
Nguồn máy tính GIGABYTE P550SS - 80 Plus Silver ( 550W )
Nguồn máy tính GIGABYTE AORUS ELITE P1000W PCIe 5.0 ICE - 80 Plus Platinum - Full Modular (1000W)
Nguồn máy tính MSI MAG A1250GL PCIE5 - 80 Plus Gold - Full Modular (1250W)
Nguồn máy tính Deepcool PN850M - 80 Plus Gold - ATX 3.1 - Full Modular (850W)
Nguồn máy tính ASUS Prime 850W - 80 Plus Gold - Full Modular ( 850W )
Nguồn máy tính GIGABYTE UD850GM PG5 - 80 Plus Gold - Full Modular (850W)
Nguồn máy tính ASUS ROG Strix 1000W AURA White Edition - 80 Plus Gold - Full Modular (1000W)
Nguồn máy tính Corsair HX1500i - 80 Plus Platinum - Full Modular (1500W) (CP-9020261-NA)
Nguồn máy tính ASUS ROG Strix 1000W AURA Edition - 80 Plus Gold - Full Modular (1000W)
Nguồn máy tính Corsair CX650 - 80 Plus Bronze (650W) CP-9020278-NA
Nguồn máy tính Corsair CX750 - 80 Plus Bronze (750W) CP-9020279-NA
Nguồn máy tính Corsair RM1000e ATX 3.0 - 80 Plus Gold - Full Modular (1000W) (CP-9020264-NA)
Nguồn máy tính Corsair RM750e ATX 3.0 - 80 Plus Gold - Full Modular (750W) (CP-9020262-NA)
Nguồn máy tính FSP HV PRO 550W - 80 Plus Bronze (550W)
Nguồn máy tính Antec META V450 ( 450W )
Nguồn máy tính Deepcool PF550 - 80 Plus (550W)
Nguồn máy tính MSI MAG A750BN PCIE5 - 80 Plus Bronze (750W)
Nguồn máy tính MSI MAG A850GL PCIE5 - 80 Plus Gold - Full Modular (850W)
Nguồn máy tính Corsair RM850e ATX 3.0 - 80 Plus Gold - Full Modular (850W) (CP-9020263-NA)
Nguồn máy tính FSP HV PRO 650W - 80 Plus Bronze (650W)
Nguồn máy tính Jetek Elite 350W V2 (350W)
Nguồn máy tính FSP Dagger Pro 850 Gen 5 - 80 Plus Gold - SFX (850W)
Nguồn máy tính ASUS TUF Gaming 750B - 80 Plus Bronze (750W)
Nguồn máy tính Deepcool PF450D - 80 Plus (450W)
Nguồn máy tính Jetek J400 (400W)
Nguồn máy tính MSI MAG A650BN - 80 Plus Bronze (650W)
Nguồn máy tính Corsair SF750 - 80 Plus Platinum - SFX Factor - Full Modular (750W) (CP-9020284-NA)
Nguồn máy tính Corsair AX1600i - 80 Plus Titanium - Full Modular (1600W) (CP-9020087-NA)
Nguồn máy tính Corsair RM1200x SHIFT White ATX 3.1 - 80 Plus Gold - Full Modular (1200W) (CP-9020276-NA)
Nguồn máy tính Corsair HX1200i - 80 Plus Platinum - Full Modular (1200W) (CP-9020281-NA)
Nguồn máy tính Thermaltake TOUGHPOWER GF A3 750W - 80 Plus Gold - Full Modular (750W)
Nguồn máy tính Corsair HX1000i - 80 Plus Platinum - Full Modular (1000W) (CP-9020259-NA)
Nguồn máy tính ASUS ROG Thor 1200P2 - 80 Plus Platinum - Full Modular (1200W)
Nguồn máy tính MSI MAG A850GL PCIE5 WHITE - 80 Plus Gold - Full Modular (850W)
Nguồn máy tính NZXT C750W - 80 Plus Bronze - Non Modular (750W)
Nguồn máy tính Corsair RM1200x SHIFT ATX 3.0 - 80 Plus Gold - Full Modular (1200W) (CP-9020254-NA)
